ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE,",,,,,,,,,"
302074,1,30,74,1,23,8,0,4,4,8,4,1,3,3,0,0,0,1,0,0,0,0,0,1,2,3,3,1,4,1,1,1,0,0,0,sadness,3,3,3010744,Finding out that life span in China is shorter than in the West.,1,",,,,,,,,,"
302074,1,30,74,1,23,8,0,4,4,8,5,3,1,3,0,0,0,0,0,0,0,0,0,2,2,3,2,1,0,5,1,2,2,2,0,disgust,1,3,3010745,Girls dressed like foreigners in the university.,1,",,,,,,,,,"
302074,1,30,74,1,23,8,0,4,4,8,6,3,4,3,1,0,0,1,0,0,0,0,0,1,1,3,3,2,3,5,2,3,1,0,0,shame,4,3,3010746,Being insulted in public.,1,",,,,,,,,,"
302074,1,30,74,1,23,8,0,4,4,8,7,1,4,3,0,0,2,1,0,0,0,0,0,1,2,3,2,1,1,5,1,2,1,2,0,guilt,4,3,3010747,Insulting other people.,1,",,,,,,,,,"
302075,1,30,75,2,18,8,0,7,7,3,1,3,4,2,1,0,0,1,0,1,0,0,0,2,2,1,2,1,0,4,1,2,3,3,0,joy,4,2,3010751,When I found out that I can travel with my best friend.,1,",,,,,,,,,"
302075,1,30,75,2,18,8,0,7,7,3,2,3,4,2,1,0,0,1,0,0,0,0,1,1,1,3,2,2,3,1,3,2,2,0,0,fear,4,2,3010752,Walking home in the dark from college.,1,",,,,,,,,,"
302075,1,30,75,2,18,8,0,7,7,3,3,1,2,2,0,0,0,1,0,0,0,0,0,1,1,3,2,3,2,5,1,1,1,2,0,anger,2,2,3010753,Finding out that I was deceived by a friend.,1,",,,,,,,,,"
302075,1,30,75,2,18,8,0,7,7,3,4,3,4,4,0,0,0,1,0,0,1,0,0,1,2,3,1,1,1,4,1,1,1,0,1,sadness,4,4,3010754,Not doing well in an examn.,1,",,,,,,,,,"
302075,1,30,75,2,18,8,0,7,7,3,5,2,4,2,0,0,0,1,0,0,0,0,0,1,1,3,2,1,2,4,1,1,1,0,0,disgust,4,2,3010755,Finding out that my best friend was deceiving me.,1,",,,,,,,,,"
302075,1,30,75,2,18,8,0,7,7,3,6,2,4,2,0,0,0,0,0,0,0,0,0,1,2,3,3,1,1,5,1,1,1,0,0,shame,4,2,3010756,Failing an examn because I did not work hard enough.,1,",,,,,,,,,"
302075,1,30,75,2,18,8,0,7,7,3,7,2,4,2,0,0,0,0,0,0,0,0,0,1,1,3,2,2,1,4,1,1,1,0,0,guilt,4,2,3010757,Not acting on my promise.,1,",,,,,,,,,"
302076,1,30,76,1,21,8,0,7,7,8,1,3,4,2,0,0,2,1,0,1,0,0,1,2,2,1,1,1,1,4,1,3,3,0,0,joy,4,2,3010761,Finding out that I am not ill (not seriously).,1,",,,,,,,,,"
302076,1,30,76,1,21,8,0,7,7,8,2,3,4,2,2,1,0,1,0,0,0,0,1,2,1,3,3,1,1,1,1,1,2,0,1,fear,4,2,3010762,Finding out that my health condition may be against my attending á university lectures.,1,",,,,,,,,,"
302076,1,30,76,1,21,8,0,7,7,8,3,3,3,2,3,0,2,2,0,0,0,1,1,1,1,3,3,3,3,5,3,2,1,2,0,anger,3,2,3010763,Bought something bad from the shop and they refused to change it.,1,",,,,,,,,,"
302076,1,30,76,1,21,8,0,7,7,8,4,4,2,4,2,0,0,2,1,0,0,0,0,1,1,3,3,3,3,4,1,2,2,0,0,sadness,2,4,3010764,Relative's death.,1,",,,,,,,,,"
302076,1,30,76,1,21,8,0,7,7,8,5,3,1,3,0,0,0,0,0,0,0,0,0,2,1,3,2,2,3,4,2,2,2,0,0,disgust,1,3,3010765,Saw people quarreling in a bus.,1,",,,,,,,,,"
302076,1,30,76,1,21,8,0,7,7,8,6,2,3,2,0,0,0,1,0,0,0,0,0,2,1,3,3,1,3,1,3,1,2,1,0,shame,3,2,3010766,Running away from a fire.,1,",,,,,,,,,"
302076,1,30,76,1,21,8,0,7,7,8,7,3,4,2,0,0,0,0,0,0,0,0,1,2,2,3,2,2,1,4,1,1,2,0,0,guilt,4,2,3010767,Forgot to give a present to my little nephew.,1,",,,,,,,,,"
302077,1,30,77,1,23,8,0,5,4,2,1,4,4,4,0,0,2,1,0,1,0,0,0,2,2,1,1,1,3,5,1,3,3,2,0,joy,4,4,3010771,First public speaking.,1,",,,,,,,,,"
302077,1,30,77,1,23,8,0,5,4,2,2,4,4,4,1,0,0,1,0,0,0,0,0,1,1,3,3,1,1,1,0,0,0,1,0,fear,4,4,3010772,Going out alone in the dark.,1,",,,,,,,,,"
302077,1,30,77,1,23,8,0,5,4,2,3,4,4,3,0,0,0,1,0,0,0,0,0,1,1,3,0,3,3,5,3,2,2,2,0,anger,4,3,3010773,Saw some young people fighting for seats on a bus.,1,",,,,,,,,,"
302077,1,30,77,1,23,8,0,5,4,2,4,4,4,4,0,1,0,1,0,0,1,0,0,1,1,1,3,3,3,1,2,0,0,3,2,sadness,4,4,3010774,My mother's death.,1,",,,,,,,,,"
302077,1,30,77,1,23,8,0,5,4,2,5,4,4,3,0,1,0,1,0,0,0,0,0,2,2,3,0,2,2,5,2,0,0,2,1,disgust,4,3,3010775,Saw people spitting in public.,1,",,,,,,,,,"
302077,1,30,77,1,23,8,0,5,4,2,6,4,2,4,0,0,0,0,0,0,0,0,0,1,2,3,0,2,3,1,3,2,2,0,0,shame,2,4,3010776,Went to a lecture about Chinese history and hear about the Opium á War.,1,",,,,,,,,,"
301037,1,30,37,1,20,8,0,6,6,3,1,1,4,4,0,0,1,1,0,1,0,0,0,3,1,3,1,1,4,1,1,3,3,3,0,joy,4,4,3010371,Falling in love.,1,",,,,,,,,,"
301037,1,30,37,1,20,8,0,6,6,3,2,1,4,2,3,0,0,1,0,0,0,0,0,3,1,3,2,1,1,2,1,2,2,0,0,fear,4,2,3010372,My friend will find out that I am in love with her.,1,",,,,,,,,,"
301037,1,30,37,1,20,8,0,6,6,3,3,1,4,3,2,0,0,1,0,0,0,0,0,3,3,3,2,1,4,1,1,1,2,0,0,anger,4,3,3010373,Falling in love although she is my friend (angry with myself).,1,",,,,,,,,,"
301037,1,30,37,1,20,8,0,6,6,3,4,1,4,3,0,1,0,0,0,0,0,0,0,2,1,3,2,2,4,3,2,1,2,0,1,sadness,4,3,3010374,My friend still trusts me as a friend.,1,",,,,,,,,,"
301037,1,30,37,1,20,8,0,6,6,3,5,1,1,1,0,1,0,1,1,0,0,0,0,2,1,2,2,1,2,1,2,2,2,0,1,disgust,1,1,3010375,Someone being arrogant to me.,1,",,,,,,,,,"
301037,1,30,37,1,20,8,0,6,6,3,6,3,2,3,1,0,0,1,0,0,0,0,0,2,1,2,2,2,4,3,1,1,2,0,0,shame,2,3,3010376,Insulted by a teacher in front of the class.,1,",,,,,,,,,"
301037,1,30,37,1,20,8,0,6,6,3,7,1,4,3,0,0,2,1,0,0,0,0,0,3,1,3,2,1,1,1,1,2,2,2,0,guilt,4,3,3010377,Falling in love with a close friend.,1,",,,,,,,,,"
301038,1,30,38,1,21,8,0,7,5,8,1,1,3,3,0,0,1,1,0,1,0,0,0,2,1,1,1,1,4,4,1,3,2,0,0,joy,3,3,3010381,Doing unexpectedly well in an examn.,1,",,,,,,,,,"
301038,1,30,38,1,21,8,0,7,5,8,2,1,1,3,3,0,1,1,0,0,0,0,0,1,2,3,1,1,1,5,1,2,2,0,0,fear,1,3,3010382,Before the examn.,1,",,,,,,,,,"
301038,1,30,38,1,21,8,0,7,5,8,3,1,1,2,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,5,1,2,2,2,1,anger,1,2,3010383,I wanted to borrow lecture notes from a friend and he did not á lend me them.,1,",,,,,,,,,"
301038,1,30,38,1,21,8,0,7,5,8,4,1,4,2,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,5,1,2,3,2,0,sadness,4,2,3010384,Finding out about the university does not have enough foreign á currency to buy the yournals in your reference list.,1,",,,,,,,,,"
301038,1,30,38,1,21,8,0,7,5,8,5,1,2,3,2,0,0,1,0,0,0,0,0,1,2,3,3,2,3,1,3,2,2,1,0,disgust,2,3,3010385,Someone told me he was chosen for the English lectures because he á was a good friend of the class leader.,1,",,,,,,,,,"
301038,1,30,38,1,21,8,0,7,5,8,6,1,4,2,0,0,2,1,0,0,0,0,0,1,2,3,3,3,3,5,1,2,2,3,0,shame,4,2,3010386,Finding out about Chinese money cannot buy foreign journals.,1,",,,,,,,,,"
301038,1,30,38,1,21,8,0,7,5,8,7,1,2,3,0,0,2,0,0,0,0,0,0,1,1,3,3,1,1,5,1,2,2,0,0,guilt,2,3,3010387,Late for a lecture and therefore missed it.,1,",,,,,,,,,"
301039,1,30,39,2,26,8,0,6,6,3,1,1,4,3,0,0,2,1,0,1,0,0,0,1,1,1,1,1,1,4,1,3,3,3,0,joy,4,3,3010391,Talking to a close friend.,1,",,,,,,,,,"
301039,1,30,39,2,26,8,0,6,6,3,2,3,1,3,1,0,0,1,0,0,0,0,1,1,1,2,1,1,1,5,1,2,2,0,0,fear,1,3,3010392,Ran into a parking car on a bicycle.,1,",,,,,,,,,"
301039,1,30,39,2,26,8,0,6,6,3,3,3,2,3,0,1,0,1,0,1,0,0,0,1,2,3,2,2,4,4,1,2,2,1,1,anger,2,3,3010393,Insulted for no reason.,1,",,,,,,,,,"
301039,1,30,39,2,26,8,0,6,6,3,4,3,4,4,0,0,0,1,0,0,1,0,0,1,3,2,2,1,3,5,3,3,1,0,1,sadness,4,4,3010394,Did badly in an examn.,1,",,,,,,,,,"
301039,1,30,39,2,26,8,0,6,6,3,5,1,1,2,0,0,0,1,0,0,0,0,0,1,1,3,2,1,3,4,1,2,2,0,0,disgust,1,2,3010395,Saw a man dressed as a woman.,1,",,,,,,,,,"
301039,1,30,39,2,26,8,0,6,6,3,6,3,2,3,1,0,0,1,0,0,0,0,0,2,1,3,1,2,4,3,1,1,2,0,0,shame,2,3,3010396,Saw a beggar on the street (China still so poor).,1,",,,,,,,,,"
301039,1,30,39,2,26,8,0,6,6,3,7,1,3,3,0,0,2,1,0,0,0,0,0,1,1,2,2,1,2,5,1,2,2,0,0,guilt,3,3,3010397,Could not buy a reference book because I got up too late to cue.,1,",,,,,,,,,"
301040,1,30,40,1,22,8,0,7,7,8,1,1,4,4,0,0,1,3,0,1,0,0,0,1,1,1,1,1,3,4,1,3,3,3,0,joy,4,4,3010401,Found out that me and my best friend are both chosen for the á English lectures.,1,",,,,,,,,,"
301040,1,30,40,1,22,8,0,7,7,8,2,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,5,1,3,3,0,0,fear,2,2,3010402,I may not be clever enough to understand your English lectures.,1,",,,,,,,,,"
301040,1,30,40,1,22,8,0,7,7,8,3,1,1,3,2,0,2,1,1,0,0,0,0,1,1,3,2,2,2,4,2,2,2,2,0,anger,1,3,3010403,Told by some people the class leader only choose his friends (not á true).,1,",,,,,,,,,"
301040,1,30,40,1,22,8,0,7,7,8,4,2,4,3,0,1,0,1,0,0,0,0,0,1,1,3,2,3,3,1,3,1,3,3,1,sadness,4,3,3010404,One of my best friends was hurt by a girl he loves.,1,",,,,,,,,,"
301040,1,30,40,1,22,8,0,7,7,8,5,3,1,3,0,1,0,1,0,0,0,0,0,1,2,3,2,1,3,4,1,2,2,0,1,disgust,1,3,3010405,Saw a very arrogant girl walking like a queen.,1,",,,,,,,,,"
301040,1,30,40,1,22,8,0,7,7,8,6,1,4,2,0,0,2,0,0,0,0,0,0,1,2,3,2,2,3,5,1,3,3,0,0,shame,4,2,3010406,China cannot buy your reference.,1,",,,,,,,,,"
301040,1,30,40,1,22,8,0,7,7,8,7,1,3,3,0,0,2,1,0,0,0,0,0,1,1,3,2,1,1,5,1,3,3,3,0,guilt,3,3,3010407,A friend asked to borrow my notes and I did not give them away á (my notes too badly written),1,",,,,,,,,,"
301041,1,30,41,1,22,8,0,7,7,1,1,3,4,3,0,0,1,1,0,1,0,0,0,1,2,1,1,1,2,4,1,3,3,3,0,joy,4,3,3010411,Talking to a close friend.,1,",,,,,,,,,"
301041,1,30,41,1,22,8,0,7,7,1,2,4,4,2,0,1,0,1,0,0,0,0,0,2,1,3,3,2,1,5,1,2,1,0,1,fear,4,2,3010412,Getting ill.,1,",,,,,,,,,"
301041,1,30,41,1,22,8,0,7,7,1,3,3,3,2,1,0,2,2,0,0,0,0,1,2,2,3,2,2,2,5,3,2,1,3,0,anger,3,2,3010413,Failed to be elected to be a class leader.,1,",,,,,,,,,"
301041,1,30,41,1,22,8,0,7,7,1,4,2,4,3,0,1,0,1,0,0,0,0,0,2,2,3,2,2,2,5,2,2,1,0,1,sadness,4,3,3010414,Father lost his temper at home because he was mistreated at work.,1,",,,,,,,,,"
301041,1,30,41,1,22,8,0,7,7,1,5,2,1,4,0,1,0,1,1,0,0,0,0,2,2,3,3,2,1,3,1,2,1,1,1,disgust,1,4,3010415,Saw someone who picked up a cigarette from the floor and smoked á it.,1,",,,,,,,,,"
301041,1,30,41,1,22,8,0,7,7,1,6,4,3,2,1,2,0,1,0,0,0,0,0,1,1,3,3,2,1,5,2,2,2,0,2,shame,3,2,3010416,Telling a lie.,1,",,,,,,,,,"
301041,1,30,41,1,22,8,0,7,7,1,7,3,4,2,1,1,0,1,0,0,0,0,0,1,1,3,0,2,1,5,1,2,3,1,1,guilt,4,2,3010417,Not getting the class paper in time for the lecture.,1,",,,,,,,,,"
301042,1,30,42,1,22,8,0,7,6,8,1,3,4,3,0,0,1,2,0,1,0,0,0,1,2,1,2,1,2,4,1,2,3,2,0,joy,4,3,3010421,My father promoted to be a professor.,1,",,,,,,,,,"
301042,1,30,42,1,22,8,0,7,6,8,2,3,1,3,0,0,1,1,1,0,0,0,0,1,2,3,1,1,1,5,1,3,2,0,0,fear,1,3,3010422,Anatomy lesson and told we have to do it at night sometimes.,1,",,,,,,,,,"
301042,1,30,42,1,22,8,0,7,6,8,3,1,2,2,2,0,2,2,1,0,0,1,0,1,1,3,1,1,1,5,1,3,3,3,0,anger,2,2,3010423,Had an argument with my classmate for borrowed books.,1,",,,,,,,,,"
301042,1,30,42,1,22,8,0,7,6,8,4,1,4,2,0,0,0,1,0,0,0,0,0,1,2,3,1,2,3,5,1,2,2,0,0,sadness,4,2,3010424,Finding out that we cannot have good references because China is á poor.,1,",,,,,,,,,"
301042,1,30,42,1,22,8,0,7,6,8,5,2,1,2,0,1,0,1,1,0,0,0,0,1,1,3,2,1,2,4,1,2,2,1,1,disgust,1,2,3010425,Saw someone licking his dining bowl.,1,",,,,,,,,,"
301042,1,30,42,1,22,8,0,7,6,8,6,2,4,3,1,0,2,1,0,0,0,0,0,2,1,3,3,2,3,1,2,1,1,0,0,shame,4,3,3010426,Criticized in front of the class.,1,",,,,,,,,,"
301042,1,30,42,1,22,8,0,7,6,8,7,1,4,2,0,0,2,0,0,0,0,0,0,1,2,3,3,1,1,5,1,2,2,0,0,guilt,4,2,3010427,Not finishing homework in time.,1,",,,,,,,,,"
301043,1,30,43,1,22,8,0,5,4,2,1,1,4,4,2,0,2,2,0,1,0,0,1,1,2,1,1,1,2,4,1,3,3,1,0,joy,4,4,3010431,"Found out that the girl I love loves me, too.",1,",,,,,,,,"
301043,1,30,43,1,22,8,0,5,4,2,2,4,4,2,0,0,0,0,0,0,0,0,0,3,2,3,2,1,1,5,1,2,2,0,0,fear,4,2,3010432,Reading a horror story alone.,1,",,,,,,,,,"
301043,1,30,43,1,22,8,0,5,4,2,3,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,3,2,3,5,2,3,1,0,0,anger,1,2,3010433,Being refused to attend the neuropsychology lecture in the á medical university.,1,",,,,,,,,,"
301043,1,30,43,1,22,8,0,5,4,2,4,3,3,2,0,0,0,0,0,0,0,0,0,3,1,3,3,1,2,1,1,1,1,0,0,sadness,3,2,3010434,My parents told me that they do not like my friend.,1,",,,,,,,,,"
301043,1,30,43,1,22,8,0,5,4,2,5,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,2,1,3,4,1,2,2,1,0,disgust,1,3,3010435,Saw an arrogant girl walking pass by.,1,",,,,,,,,,"
301043,1,30,43,1,22,8,0,5,4,2,6,3,4,2,0,0,2,1,0,0,0,0,0,3,1,3,1,2,1,3,1,1,1,1,0,shame,4,2,3010436,Not finishing my duty as a class leader.,1,",,,,,,,,,"
301043,1,30,43,1,22,8,0,5,4,2,7,2,2,2,0,0,2,0,0,0,0,0,0,3,1,3,1,1,1,5,2,2,2,0,0,guilt,2,2,3010437,My friend had trouble and I was not able to help him.,1,",,,,,,,,,"
301044,1,30,44,1,21,8,0,6,7,8,1,1,2,2,1,0,0,3,0,1,0,0,0,1,2,1,1,1,3,4,1,3,3,3,0,joy,2,2,3010441,China winning the Asian Olympic games (TV).,1,",,,,,,,,,"
301044,1,30,44,1,21,8,0,6,7,8,2,2,1,2,1,0,1,0,0,0,0,0,0,1,1,3,2,1,4,5,1,0,2,0,0,fear,1,2,3010442,Left alone in the biology building surrounded by empty buildings.,1,",,,,,,,,,"
301044,1,30,44,1,21,8,0,6,7,8,3,2,1,2,2,0,0,1,0,0,0,0,0,1,1,3,3,2,2,5,2,2,1,1,0,anger,1,2,3010443,Someone told me we are not as good as the All English Class.,1,",,,,,,,,,"
301044,1,30,44,1,21,8,0,6,7,8,4,1,3,2,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,1,3,1,1,0,0,sadness,3,2,3010444,Not getting the reference paper.,1,",,,,,,,,,"
301044,1,30,44,1,21,8,0,6,7,8,5,3,4,4,0,1,0,1,0,0,0,0,0,1,1,3,2,2,2,5,3,2,3,0,1,disgust,4,4,3010445,Cueing for a bus and the drivers having long dinner.,1,",,,,,,,,,"
301044,1,30,44,1,21,8,0,6,7,8,6,3,3,2,0,0,2,0,0,0,0,0,0,2,1,3,1,1,1,5,1,1,2,0,0,shame,3,2,3010446,Not finishing homework.,1,",,,,,,,,,"
301044,1,30,44,1,21,8,0,6,7,8,7,2,2,2,0,0,2,0,0,0,0,0,0,2,2,3,1,1,1,5,1,2,2,0,0,guilt,2,2,3010447,Did not return the library book on time.,1,",,,,,,,,,"
301045,1,30,45,1,21,8,0,4,4,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1,1,1,2,1,2,4,1,2,3,1,0,joy,1,2,3010451,Hear a very nice joke made by a friend.,1,",,,,,,,,,"
301045,1,30,45,1,21,8,0,4,4,2,2,3,1,1,0,0,1,0,0,0,0,0,0,2,1,3,2,1,1,4,1,2,2,0,0,fear,1,1,3010452,Thinking about death when walking alone at night.,1,",,,,,,,,,"
301045,1,30,45,1,21,8,0,4,4,2,3,3,4,4,2,0,0,0,0,0,0,0,2,2,1,3,2,2,2,5,1,2,3,0,0,anger,4,4,3010453,Found out that someone I knew well has been misunderstanding me á for 2 years.,1,",,,,,,,,,"
301045,1,30,45,1,21,8,0,4,4,2,4,3,4,4,0,0,0,1,0,0,1,0,2,1,2,3,2,1,4,1,1,2,0,2,1,sadness,4,4,3010454,Death of a relative.,1,",,,,,,,,,"
301045,1,30,45,1,21,8,0,4,4,2,5,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,5,3,0,2,0,0,disgust,4,3,3010455,Someone I know and respect sexually assulted a girl.,1,",,,,,,,,,"
301045,1,30,45,1,21,8,0,4,4,2,6,2,4,3,0,0,0,1,0,0,0,0,0,3,1,3,3,2,2,2,2,0,2,1,0,shame,4,3,3010456,My father insulted by other people.,1,",,,,,,,,,"
301045,1,30,45,1,21,8,0,4,4,2,7,3,4,3,0,0,2,1,0,0,0,0,2,1,2,3,1,2,1,5,1,2,2,0,0,guilt,4,3,3010457,Made a mistake at work.,1,",,,,,,,,,"
301046,1,30,46,1,21,8,0,6,5,8,1,1,4,4,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,4,1,3,3,3,0,joy,4,4,3010461,Found my name on the list of attending the English lectures.,1,",,,,,,,,,"
301046,1,30,46,1,21,8,0,6,5,8,2,3,2,2,2,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,1,2,2,0,0,fear,2,2,3010462,Doing anatomy alone for the first time.,1,",,,,,,,,,"
301046,1,30,46,1,21,8,0,6,5,8,3,2,4,4,2,0,0,0,0,0,0,0,1,2,1,3,2,2,2,3,1,2,1,0,0,anger,4,4,3010463,"Being insulted in front of my parents, and they believed other á people (those insulting me).",1,",,,,,,,,"
301046,1,30,46,1,21,8,0,6,5,8,4,2,4,4,1,0,0,1,0,0,1,0,2,1,1,3,3,2,4,1,1,3,2,0,1,sadness,4,4,3010464,Death of General Ye Jianying.,1,",,,,,,,,,"
301046,1,30,46,1,21,8,0,6,5,8,5,3,3,3,0,0,0,0,0,0,0,0,0,1,1,3,3,2,3,1,3,0,2,2,0,disgust,3,3,3010465,Someone had stolen an article from a library journal.,1,",,,,,,,,,"
301046,1,30,46,1,21,8,0,6,5,8,6,2,4,3,0,0,0,1,0,0,0,0,0,3,1,3,3,2,1,3,1,1,1,1,0,shame,4,3,3010466,Not doing well in the examn.,1,",,,,,,,,,"
301046,1,30,46,1,21,8,0,6,5,8,7,3,4,3,0,0,0,1,0,0,0,0,1,1,2,3,1,2,1,4,1,1,2,0,0,guilt,4,3,3010467,Not finishing homework in time.,1,",,,,,,,,,"
301047,1,30,47,2,24,8,0,6,6,3,1,2,4,2,0,0,1,1,0,1,0,0,0,2,2,1,1,1,1,4,1,3,3,0,0,joy,4,2,3010471,Did well in an examn just before my father's birthday: the best á present I can give to my father.,1,",,,,,,,,,"
301047,1,30,47,2,24,8,0,6,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,3,3,1,2,2,2,0,fear,1,1,3010472,I asked someone to bring some present to my father and found out á that he is not a reliable person. I was afraid if my father would á not get the presents he would be angry with me.,1,",,,,,,,,,"
301047,1,30,47,2,24,8,0,6,6,3,5,1,4,1,0,0,0,0,0,0,0,0,0,2,3,2,3,1,2,4,1,2,0,3,0,disgust,4,1,3010475,My roommate's lack of consideration of me.,1,",,,,,,,,,"
301047,1,30,47,2,24,8,0,6,6,3,6,1,2,3,1,0,0,2,0,0,0,0,0,2,2,2,3,3,2,4,2,1,0,0,0,shame,2,3,3010476,"My sister said I am not a stable person, and I think she is á right.",1,",,,,,,,,"
301047,1,30,47,2,24,8,0,6,6,3,7,1,2,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1,0,0,guilt,2,1,3010477,"My sister forgot to bring presents for my birthday, I was rude to á her.",1,",,,,,,,,"
301048,1,30,48,2,21,8,0,6,7,8,1,2,4,2,0,0,1,1,0,1,0,0,0,1,1,1,2,1,1,4,1,3,3,1,0,joy,4,2,3010481,Had a nice letter from my close friend.,1,",,,,,,,,,"
301048,1,30,48,2,21,8,0,6,7,8,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,3,0,1,1,4,1,1,2,0,0,fear,1,1,3010482,Staying alone in the biology building after the dark.,1,",,,,,,,,,"
301048,1,30,48,2,21,8,0,6,7,8,3,1,4,3,2,0,0,0,1,0,0,0,1,1,1,2,2,2,2,4,1,1,2,0,0,anger,4,3,3010483,Being insulted by my roommate (she is in the English Class).,1,",,,,,,,,,"
301048,1,30,48,2,21,8,0,6,7,8,4,1,3,3,0,0,0,0,0,0,0,0,0,2,2,2,1,2,4,5,1,1,2,0,0,sadness,3,3,3010484,Not being able to do well to be chosen for the English lecture.,1,",,,,,,,,,"
301048,1,30,48,2,21,8,0,6,7,8,5,1,4,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,5,1,1,2,2,0,disgust,4,1,3010485,My roommate boasting about her English lectures.,1,",,,,,,,,,"
301048,1,30,48,2,21,8,0,6,7,8,6,1,3,4,0,0,2,1,0,0,0,0,0,2,2,3,2,1,3,2,1,1,1,0,0,shame,3,4,3010486,When the class leader read out the names of those chosen for the á English lecture and I was not on the list.,1,",,,,,,,,,"
301049,1,30,49,2,20,8,0,7,7,1,1,1,4,3,1,0,2,2,0,1,0,0,3,1,3,1,1,1,2,4,1,3,3,3,0,joy,4,3,3010491,Relatives visiting me.,1,",,,,,,,,,"
301049,1,30,49,2,20,8,0,7,7,1,2,3,4,2,4,0,1,1,0,0,0,0,1,1,2,3,1,1,4,1,0,0,2,0,0,fear,4,2,3010492,Finding out the great difference between China and the West in á science.,1,",,,,,,,,,"
301049,1,30,49,2,20,8,0,7,7,1,3,2,3,3,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,5,2,2,2,0,0,anger,3,3,3010493,Saw my unfair report.,1,",,,,,,,,,"
301049,1,30,49,2,20,8,0,7,7,1,4,2,2,0,1,0,2,1,0,0,0,0,0,3,2,3,3,2,3,3,2,2,0,0,0,sadness,2,0,3010494,Lecturers being unfair to me in reports.,1,",,,,,,,,,"
301049,1,30,49,2,20,8,0,7,7,1,5,2,4,3,0,0,0,0,0,0,0,0,0,3,2,2,2,3,3,4,2,2,2,0,0,disgust,4,3,3010495,Finding out that some students are getting good reports they do á not deserve.,1,",,,,,,,,,"
301049,1,30,49,2,20,8,0,7,7,1,6,2,1,3,0,0,2,1,0,0,0,0,0,1,3,2,3,0,2,3,2,2,2,2,0,shame,1,3,3010496,People impolite with me because I did not get a good report.,1,",,,,,,,,,"
301049,1,30,49,2,20,8,0,7,7,1,7,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,3,2,2,2,0,0,guilt,1,3,3010497,I kicked the chair in the classroom to express my anger.,1,",,,,,,,,,"
301050,1,30,50,2,21,8,0,7,7,8,1,1,4,2,0,0,1,1,0,1,0,0,0,3,1,1,1,1,4,4,1,3,3,1,0,joy,4,2,3010501,Finding out I was chosen for the English lectures.,1,",,,,,,,,,"
301050,1,30,50,2,21,8,0,7,7,8,2,1,1,4,2,0,1,0,0,0,0,0,0,0,1,3,2,2,4,3,1,2,2,0,0,fear,1,4,3010502,My roommate refused to walk with me to the English lectures. I á have to walk alone in the dark. Lectures are in the biology á building.,1,",,,,,,,,,"
301050,1,30,50,2,21,8,0,7,7,8,3,1,3,3,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,0,0,anger,3,3,3010503,My roommate being unconsiderate.,1,",,,,,,,,,"
301050,1,30,50,2,21,8,0,7,7,8,4,1,4,4,0,0,0,1,0,0,0,0,0,1,2,3,2,1,3,5,2,2,2,0,0,sadness,4,4,3010504,My best friend was not chosen for the English lectures.,1,",,,,,,,,,"
301050,1,30,50,2,21,8,0,7,7,8,5,1,4,4,0,0,0,1,0,0,0,0,0,1,1,3,2,3,2,4,3,2,1,1,0,disgust,4,4,3010505,Someone told me I was chosen for the English lectures because I á am good looking.,1,",,,,,,,,,"
301050,1,30,50,2,21,8,0,7,7,8,6,3,4,3,0,0,2,0,0,0,0,0,0,2,2,3,2,2,1,5,1,2,2,0,0,shame,4,3,3010506,Not doing well in the examn.,1,",,,,,,,,,"
301050,1,30,50,2,21,8,0,7,7,8,7,1,1,3,0,0,0,0,0,0,0,0,0,1,3,3,2,3,2,2,3,2,2,0,0,guilt,1,3,3010507,"Some boys talking about nicknames of the lecturers, and I was too á afraid of them to stop them.",1,",,,,,,,,"
301051,1,30,51,1,20,8,0,4,4,2,1,4,4,4,0,0,1,2,0,1,0,0,2,1,3,1,1,1,1,5,1,3,3,2,0,joy,4,4,3010511,Found out my wife (girl-friend?) pregnant.,1,",,,,,,,,,"
